"playerScore";"postPlayerScore";"bioID";"year";"tmID";"threeAccuracy";"postThreeAccuracy";"bmi";"won";"lost";"post_wins";"post_losses";"confID";"name";"playoff";"firstRound";"semis";"finals";"teams_score";"winRatio";"postWinRatio"
-0.2972394768889754;-1.3672032922111115;"mazzake01w";10;"PHO";0.3522727272727273;0.0;21.019483024691358;;;;;"WE";"Phoenix Mercury";"true";"true";"true";"true";3314.3999999999996;0.6666666666666666;0.6363636363636364
-0.6589209246172514;;"mccaibr01w";3;"CLE";0.3620689655172414;;23.911564625850342;;;;;"EA";"Cleveland Rockers";"false";"false";"false";"false";2170.9999999999995;0.32075471698113206;
-0.7596359034745868;0.4036438007552095;"mccaiti01w";1;"ORL";0.22727272727272727;0.6666666666666666;23.95938775510204;;;;;"EA";"Orlando Miracle";"true";"false";"false";"false";2376.3;0.5471698113207547;0.3333333333333333
-0.7819221259400774;;"mccaiti01w";2;"ORL";0.31343283582089554;;23.95938775510204;;;;;"EA";"Orlando Miracle";"false";"false";"false";"false";2264.2000000000003;0.41509433962264153;
-1.3821555347519727;;"mccaiti01w";3;"ORL";0.0;;23.95938775510204;;;;;"EA";"Orlando Miracle";"false";"false";"false";"false";2346.5;0.5471698113207547;
-0.4078155395357643;;"mccanra01w";10;"MIN";0.2894736842105263;;21.239069243760557;;;;;"WE";"Minnesota Lynx";"false";"false";"false";"false";2786.1;0.3888888888888889;
-0.3986483366525708;;"mccarja01w";6;"CHA";;;26.31756756756757;;;;;"EA";"Charlotte Sting";"false";"false";"false";"false";2094.6;0.18518518518518517;
0.6115483953392483;;"mccarja01w";7;"CHA";;;26.31756756756757;;;;;"EA";"Charlotte Sting";"false";"false";"false";"false";2439.5;0.3148148148148148;
1.172493029522297;0.4028432369699623;"mccarja01w";8;"NYL";0.0;;26.31756756756757;;;;;"EA";"New York Liberty";"true";"false";"false";"false";2438.1000000000004;0.48148148148148145;0.3333333333333333
1.6303217794998401;0.36703135030991424;"mccarja01w";9;"NYL";0.0;0.0;26.31756756756757;;;;;"EA";"New York Liberty";"true";"true";"false";"false";2691.1000000000004;0.5555555555555556;0.5
1.3958359079848766;;"mccarja01w";10;"NYL";0.3333333333333333;;26.31756756756757;;;;;"EA";"New York Liberty";"false";"false";"false";"false";2626.0999999999995;0.39285714285714285;
0.5130555544819044;;"mccarst01w";1;"IND";0.38571428571428573;;22.886998529720646;;;;;"EA";"Indiana Fever";"false";"false";"false";"false";2296.7999999999997;0.3018867924528302;
0.4688710102139542;;"mccarst01w";2;"IND";0.40350877192982454;;22.886998529720646;;;;;"EA";"Indiana Fever";"false";"false";"false";"false";2196.7000000000003;0.32075471698113206;
0.2747701015002572;;"mccarst01w";4;"IND";0.34523809523809523;;22.886998529720646;;;;;"EA";"Indiana Fever";"false";"false";"false";"false";2586.7;0.4827586206896552;
-0.059720166198236876;;"mccarst01w";5;"IND";0.3333333333333333;;22.886998529720646;;;;;"EA";"Indiana Fever";"false";"false";"false";"false";2454.1000000000004;0.42592592592592593;
-0.0037509126653558333;-0.1167226596553277;"mcconsu01w";1;"CLE";0.3917525773195876;0.25;20.798816568047336;;;;;"EA";"Cleveland Rockers";"true";"true";"false";"false";2286.2;0.5660377358490566;0.5
1.709916665289078;0.42258127512346555;"mccouan01w";10;"ATL";0.29411764705882354;0.5714285714285714;21.1071495590167;;;;;"EA";"Atlanta Dream";"true";"false";"false";"false";3007.8999999999996;0.5;0.0
0.6448526921385247;-0.3870730499332332;"mccrani01w";1;"WAS";0.33112582781456956;0.14285714285714285;22.034120214243206;;;;;"EA";"Washington Mystics";"true";"false";"false";"false";2287.2999999999997;0.5094339622641509;0.0
0.07712853757646097;;"mccrani01w";2;"WAS";0.23157894736842105;;22.034120214243206;;;;;"EA";"Washington Mystics";"false";"false";"false";"false";2091.2999999999997;0.2641509433962264;
0.0061790126116343805;-0.28937758267359326;"mccrani01w";3;"IND";0.3181818181818182;0.16666666666666666;22.034120214243206;;;;;"EA";"Indiana Fever";"true";"false";"false";"false";2237.7000000000003;0.5283018867924528;0.3333333333333333
-0.5724975766832598;;"mccrani01w";4;"IND";0.21875;;22.034120214243206;;;;;"EA";"Indiana Fever";"false";"false";"false";"false";2586.7;0.4827586206896552;
-0.7553483437455589;;"mccrani01w";5;"PHO";0.45454545454545453;;22.034120214243206;;;;;"WE";"Phoenix Mercury";"false";"false";"false";"false";2384.4;0.5;
-1.276811333280891;;"mccrani01w";6;"SAS";0.05;;22.034120214243206;;;;;"WE";"San Antonio Silver Stars";"false";"false";"false";"false";1952.6999999999998;0.17857142857142858;
-0.5594358374405332;;"mccrani01w";7;"CHI";0.2;;22.034120214243206;;;;;"EA";"Chicago Sky";"false";"false";"false";"false";2418.7000000000003;0.16666666666666666;
-0.0444476650192682;-0.11672265965532795;"mccrini01w";1;"LAS";0.48484848484848486;0.25;19.00410899653979;;;;;"WE";"Los Angeles Sparks";"true";"true";"false";"false";2567.5;0.8490566037735849;0.5
0.0773547974377692;-0.012551737843312155;"mccrini01w";2;"LAS";0.4166666666666667;1.0;19.00410899653979;;;;;"WE";"Los Angeles Sparks";"true";"true";"true";"true";2794.0;0.8867924528301887;0.8571428571428571
-0.09892602926139722;0.4036438007552095;"mccrini01w";3;"LAS";0.26666666666666666;0.5;19.00410899653979;;;;;"WE";"Los Angeles Sparks";"true";"true";"true";"true";2613.5;0.7924528301886793;1.0
0.16299434009832708;-0.8044217764377664;"mccrini01w";4;"LAS";0.4166666666666667;0.16666666666666666;19.00410899653979;;;;;"WE";"Los Angeles Sparks";"true";"true";"true";"false";2684.3999999999996;0.7068965517241379;0.5555555555555556
0.3903451563326867;;"mcculda01w";1;"IND";0.17647058823529413;;22.496000000000002;;;;;"EA";"Indiana Fever";"false";"false";"false";"false";2296.7999999999997;0.3018867924528302;
-0.011666422888037894;;"mcculda01w";2;"IND";0.5;;22.496000000000002;;;;;"EA";"Indiana Fever";"false";"false";"false";"false";2196.7000000000003;0.32075471698113206;
-2.1897663259654823;;"mcculda01w";3;"SEA";0.0;;22.496000000000002;;;;;"WE";"Seattle Storm";"true";"false";"false";"false";2458.8;0.5094339622641509;0.0
-3.111311726482647;;"mcculda01w";4;"SEA";0.0;;22.496000000000002;;;;;"WE";"Seattle Storm";"false";"false";"false";"false";2628.7;0.5;
-0.41617955146464336;-0.3342596406518991;"mcgheca01w";1;"ORL";0.0;;23.613623569149933;;;;;"EA";"Orlando Miracle";"true";"false";"false";"false";2376.3;0.5471698113207547;0.3333333333333333
-1.7951785950871155;;"mcgheca01w";2;"ORL";;;23.613623569149933;;;;;"EA";"Orlando Miracle";"false";"false";"false";"false";2264.2000000000003;0.41509433962264153;
5.138609775438955;;"mcgheca01w";3;"ORL";;;23.613623569149933;;;;;"EA";"Orlando Miracle";"false";"false";"false";"false";2346.5;0.5471698113207547;
0.5375127209304428;-0.8456051952078864;"mckivte01w";4;"CHA";0.0;;27.49511111111111;;;;;"EA";"Charlotte Sting";"true";"false";"false";"false";2340.2;0.5172413793103449;0.0
0.5614756265637306;;"mckivte01w";5;"CHA";;;27.49511111111111;;;;;"EA";"Charlotte Sting";"false";"false";"false";"false";2035.2000000000003;0.4444444444444444;
0.0485827455645111;;"mckivte01w";6;"CHA";;;27.49511111111111;;;;;"EA";"Charlotte Sting";"false";"false";"false";"false";2094.6;0.18518518518518517;
-1.592789589868785;;"mckivte01w";8;"PHO";;;27.49511111111111;;;;;"WE";"Phoenix Mercury";"true";"true";"true";"true";3271.4;0.7142857142857143;0.7777777777777778
1.0527074737527304;0.4579025724431637;"mcwilta01w";1;"ORL";0.29411764705882354;0.0;24.135135135135133;;;;;"EA";"Orlando Miracle";"true";"false";"false";"false";2376.3;0.5471698113207547;0.3333333333333333
1.0990192479013874;;"mcwilta01w";2;"ORL";0.2;;24.135135135135133;;;;;"EA";"Orlando Miracle";"false";"false";"false";"false";2264.2000000000003;0.41509433962264153;
0.4091731483571833;;"mcwilta01w";3;"ORL";0.3333333333333333;;24.135135135135133;;;;;"EA";"Orlando Miracle";"false";"false";"false";"false";2346.5;0.5471698113207547;
0.74838159340999;1.125817955030383;"mcwilta01w";4;"CON";0.27906976744186046;0.2;24.135135135135133;;;;;"EA";"Connecticut Sun";"true";"true";"false";"false";2556.1;0.5;0.5
0.7302572146786511;0.281757964451357;"mcwilta01w";5;"CON";0.0;0.5;24.135135135135133;;;;;"EA";"Connecticut Sun";"true";"true";"true";"false";2591.6;0.5925925925925926;0.625
